offer id,category,class,subclass,brand,name
1000723157,Bath,Tiles Tools & Accessories,Tile Grout,Roff,Roff Rainbow Tile Mate 738 g Jet Black Tile Epoxy Grout
1000532565,Lighting & Fans,Light Bulbs,LED Batten,Philips,Philips TwinGlow 20w+20w LED Batten
1000713913,Paints,Undercoats,Filler,Asian Paints,Asian Paints TruCare Grey 1 L
1017785305,Construction Materials,Masonry Tools,Masonry Tools,Unbranded,Wooden Spade Handle
1018172249,Hardware,Fasteners,Bolt,Deepak,Deepak Stainless Steel Carriage 12 mm Bolt Pack of 2000
1017948791,Hardware,Door Hardware,Door Handle,Nimmi,Nimmi 645300SSWDNIGPH SS Matte-Wood 12 in. Aluminium Door Handle
1016802458,Lighting & Fans,Ceiling Lights,LED Panel Light,Panasonic,Panasonic 10W 6500K Square Concealed LED Panel Light
1017888966,Bath,Wash Basins,Table Top Basin,Parryware,Parryware Imperial 420 mm x 500 mm x 120 mm Snow White Table Top Basin
1017737853,Bath,Basin Faucets,Deck Mixer,Parryware,Parryware Claret Single Lever Deck Mixer
1014814738,Hardware,Cabinet Hardware,Drawer Channel,EBCO,EBCO STDS50-I-35-SC 500 mm 35kg Soft Close Telescopic Drawer Channel
1017909592,Electricals,Wires & Cables,Low Tension Wire,Polycab,Polycab Green Wire+ 1 sq mm Red 90 m FR PVC Insulated Wire
1017730388,Lighting & Fans,Decorative Lights,Pendant Light,Luker,Luker ALRO P1 (LHL203E27) BK E27 Holder Without Lamp Pendant Light
1017735838,Electricals,Switches and Sockets,Switch Board Plate,Legrand,Legrand Allzy 8 (H) Module Matte White Switch Board Plate
1017070624,Power & Hand Tools,Hand Tools,Hammer,Taparia,Taparia GH 1000 1.2 kg Club Hammer
1017677706,Power & Hand Tools,Power Tools Accessories,Drill Bit,Taparia,Taparia HDC 12160 SDS Plus 12x100x160mm Cross Tip Hammer Drill Bit
1017861346,Appliances,Large Domestic Appliances,Air Conditioner,Lloyd,Lloyd 1.5 Ton 3 star Inverter AC GLS18I3KOSEC
1017815574,Power & Hand Tools,Kitchenware,Pressure Cooker,Prestige,Prestige 20173 Svachh Popular 5 Litre Stainless Steel Pressure Cooker
1017742846,Bath,Bath Faucets,Wall Mixer,Parryware,Parryware T1354A1/G5816A1 NA Wall Mixer
1014889556,Bath,Bath Faucets,Pillar Tap,Parryware,Parryware Agate Pro g3302a1 Chrome Pillar Tap
1014816742,Electricals,Wires & Cables,Low Tension Wire,Orbit,Orbit FR 2.5 sq mm Black 90 m FR PVC Insulated Wire
1001990689,Electricals,Wires & Cables,Low Tension Wire,Havells,Havells Lifeline 2.5 sq mm Green 90 m PVC Insulated Wire
1018630819,Bath,Toilets,Two Piece Toilet,Sunhearrt,Sunhearrt Combo 220 mm Two Pc Toilet With Flush Tank & Seat Cover
1016925129,Hardware,Door Hardware,Door Lock,Europa,Europa V321 AB Antique Door Lock
1017926832,Plumbing,Tanks,Overhead Tank,Supreme,Supreme SILTANK 3 Layer White 2000 L Overhead Tank
1018278525,Paints,Exterior Paints,Exterior Emulsion - Base,BIRLA opus,BIRLA opus TLI 1 One True Life Pastel 4 L Exterior Emulsion - Base
1000134117,Hardware,Door Hardware,Door Lock,Godrej,Godrej 8112 Antique Door Lock
1000723124,Bath,Tiles Tools & Accessories,Tile Grout,Roff,Roff Rainbow Tile Mate 738 g Ivory Tile Epoxy Grout
1000126587,Hardware,Cabinet Hardware,Drawer Lock,Godrej,Godrej 2574 20 mm Drawer Lock
1017791367,Lighting & Fans,Ceiling Lights,LED Spotlight,Luker,Luker 12W WW LED White Body (LSPT12S) Track Light
1018707607,Electricals,Water Heaters & Geysers,Instant Geyser,Havells,Havells Instanio Prime 3 Litre 3KW Instant Geyser
1017641866,Electricals,Wires & Cables,Low Tension Wire,Polycab,Polycab Green Wire 2.5 sq mm Red 180 m HR FR-LSH LF PVC Insulated Wire
1017733636,Lighting & Fans,Decorative Lights,Wall Light,Luker,Luker MIKA WS3 (LWL130-1) E27 Holder Without Lamp Wall Light
1018278047,Paints,Exterior Paints,Exterior Emulsion - Base,BIRLA opus,BIRLA opus NS 2 Calista Neo Star Mid Tone 9.75 L Exterior Emulsion - Base
1018278547,Paints,Exterior Paints,Exterior Emulsion - Base,BIRLA opus,BIRLA opus TLI 1 One True Life Pastel 20 L Exterior Emulsion - Base
1014961614,Bath,Toilets,Flush tank,Parryware,Parryware White Exposed Flush Tank
1018217102,Power & Hand Tools,Power Tools Accessories,Drill Bit,Taparia,Taparia SDS Plus Chisels 14 x 250mm pointed Tip
1018778943,Appliances,Hobs & Chimney,Chimney,Prestige,Prestige Provo Plus 90cm Chimney & Installation kit
1000039167,Plywood & Laminates,Adhesives,Woodwork Adhesive,Fevicol,Fevicol SH 250 g Woodwork Adhesive
1017736928,Lighting & Fans,Fan,Ceiling Fan,Havells,Havells 1200 mm Pearl White Chrome Ceiling Fan
1014816442,Electricals,Wires & Cables,Low Tension Wire,Orbit,Orbit FR 1 sq mm Green 90 m FR PVC Insulated Wire
1015885285,Power & Hand Tools,Power Tools,Vacuum Cleaner,Black & Decker,Black & Decker WDBD15-IN 1400 watts 15 L Wet & Dry Vacuum Cleaner
1018788621,Plywood & Laminates,Plywood & Blockboard,Plywood,BILTUS,BILTUS 7 ft. x 4 ft. 6 mm MR Plywood
1017631677,Lighting & Fans,Ceiling Lights,LED Panel Light,Panasonic,Panasonic 10W 4000K Round Concealed LED Panel Light
1000126976,Hardware,Cabinet Hardware,Drawer Lock,Godrej,Godrej 4374 20 mm Drawer Lock
1000722401,Bath,Tiles Tools & Accessories,Tile Grout,Roff,Roff Rainbow Tile Mate 3.69 kg Snow White Tile Epoxy Grout
1017694536,Power & Hand Tools,Hand Tools,Measuring & Layout Tool,Stanley,Stanley STHT38515-812 Measuring Tape 15 meters
1000428794,Lighting & Fans,Light Bulbs,LED Bulb,Panasonic,Panasonic 50W B22 6500K LED Bulb
1017908289,Paints,Paint Tools,Knife,STAR,STAR Putty Blade 8 in. Knife
1016073362,Electricals,Circuit Breakers,Isolator,Legrand,Legrand RX3 Four Pole 63 A 420 V Isolator
1018279083,Appliances,Large Domestic Appliances,Air Conditioner,Voltas,Voltas 1.5 Ton 3 Star Inverter AC 183V Vectra Zen/Zenith
1017924128,Plumbing,Accessories,Fastening & Clamp,Unbranded,2 1/2 in. Coach Screw (8 mm Thickness) Pack of 150
1015024252,Bath,Bath Mirrors,Bath Mirror,Watertec,Watertec BA-501005 22 x 18 in. Oval Maxi Bath Mirror
1000550141,Electricals,Batteries & Torch,Battery,Duracell,Duracell Chota Power AAA Alkaline Battery Pack Of 10
1017641922,Electricals,Wires & Cables,Low Tension Wire,Polycab,Polycab Green Wire 4 sq mm Black 180 m HR FR-LSH LF PVC Insulated Wire
1018049346,Bath,Bath Faucets,Bib Tap,Parryware,Parryware Alpha Single Lever Bib Tap
1017949281,Hardware,Door Hardware,Door Handle,Apace,Apace H3764SSTTAPCHA SS Matte 3 in. Aluminium Door Handle
1018848033,Bath,Bath Cabinets,Vanity Cabinet,Brizzio,Brizzio Wall Mounted 550 x 360 x 450 mm Vanity Cabinet
1017800267,Plywood & Laminates,Adhesives,All Purpose Glue,ELEPHANT TAPE,ELEPHANT TAPE [48MM X 5M]
1017919246,Hardware,Cabinet Hardware,Cabinet Handle,Ferguson,Ferguson 1317 Rose Gold 6 in. Cabinet Handle
1000357092,Electricals,Wires & Cables,Low Tension Wire,Finolex,Finolex Silver 1 sq mm Blue 90 m FR PVC Insulated Wire
1017779544,Appliances,Small Domestic Appliances,Iron Box,Havells,Havells Enticer 1000W Dry iron
1000192137,Power & Hand Tools,Hand Tools,Spanners & Wrench,Stanley,Stanley 70-379E 6 x 22 mm 8pc Open Ended Spanner Set
1018788654,Plywood & Laminates,Plywood & Blockboard,Plywood,BILTUS,BILTUS 7 ft. x 4 ft. 8 mm MR Plywood
1017667428,Appliances,Small Domestic Appliances,Wet Grinder,Preethi,Preethi Lavender Grind 150W 2LTable Top Wet Grinder
1017884016,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme Aqua Gold 3/4 in. (20 mm) UPVC Elbow 90 deg
1017915518,Plumbing,Accessories,Fastening & Clamp,Unbranded,24 in. (2 mm) GI Wall Bracket
1018278114,Paints,Exterior Paints,Exterior Emulsion - Base,BIRLA opus,BIRLA opus NS 5 Calista Neo Star Organic Yellow 975 ml Exterior Emulsion - Base
1000564545,Lighting & Fans,Ceiling Lights,LED Spotlight,Panasonic,Panasonic 5W 6500K Round Surface Mini LED Spotlight
1017776506,Power & Hand Tools,Household Cleaning,Cleaning Tools,Scotch-Brite,Scotch-Brite Bathroom Squeegee wiper
1006155018,Bath,Bath Accessories,Floor Drain,Goeka,Goeka GR-14 5 in. x 5 in. Round SS Floor Drain
1017740655,Lighting & Fans,Ceiling Lights,LED Downlighter,Panasonic,Panasonic 15W TRI CCT Square LED Downlighter
1000419405,Plumbing,Fittings,Agriculture Fitting,Supreme,Supreme 2 in. (63 mm) 4 Kg/cm sq Elbow Agriculture Fitting
1017644047,Lighting & Fans,Light Bulbs,LED Bulb,Panasonic,Panasonic 15W B22 3000K LED Bulb
1017630154,Kitchen,Kitchen Sinks,Double Bowl Sink,Futura,Futura Dura DB 37x18 SS 304 Double Bowl Sink
1017921493,Electricals,"Conduit, Boxes & Fitting",Conduit Pipe,Finolex,Finolex HMS 19 mm HMS ( Heavy Mechanical Stress) PVC Conduit Pipe
1017895928,Bath,Bath Faucets,Shower Head,Parryware,Parryware T5136A1 Single Flow Shower Head
1018280315,Paints,Interior Paints,Interior Emulsion - Base,BIRLA opus,BIRLA opus EW 1 Calista Ever Wash Pastel 1 L Interior Emulsion - Base
1018206301,Lighting & Fans,Decorative Lights,Wall Light,Luker,Luker Crystal W3 7W (LWLCR-3) 3in1 Wall Light
1017752792,Electricals,Wires & Cables,Low Tension Wire,Polycab,Polycab Green Wire+ 4 sq mm Black 90 m FR PVC Insulated Wire
1018787264,Bath,Bath Faucets,Bib Tap,Belza,BELZA FLUX BIB TAP
1017884538,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme Aqua Gold 1 1/4 in. (32 mm) UPVC Tee
1018704883,Lighting & Fans,Decorative Lights,Pendant Light,Luker,Luker Pendant Green Aluminium Pendant Light
1017972394,Hardware,Glass Fittings & Hardware,Glass Accessory,Apace,Apace APBTVNO5CP Chrome Glass Bracket
1000533409,Lighting & Fans,Light Bulbs,LED Bulb,Philips,Philips 12W B22 6500K Emergency LED Bulb
1017924639,Hardware,Door Hardware,Door Handle,Godrej,Godrej 6759 SS matte Mostise on rose (w/o Lock)
1016072161,Electricals,Distribution Boards,Distribution Board,Legrand,Legrand Ekinox Triple Pole +Neutral 4 Ways IP 43 Distribution Board
1017959392,Lighting & Fans,Lighting Accessories,LED Strip Light Driver,GM,GM 5AMPS (IP20) LED Strip Light Driver
1017848433,Hardware,Cabinet Hardware,Cabinet Hinge,EBCO,EBCO E
1017760399,Hardware,Cabinet Hardware,Cabinet Handle,FTC,FTC F-136_SS_6 in SS Matte 6 in Cabinet Handle
1016796906,Electricals,Electrical Tools & Accessories,Accessory,Unbranded,Unbranded Round Junction Plate
1000637384,Power & Hand Tools,Garden Tools,Sprinkler,Natures Plus,Natures Plus 9 in. Sprinker Spike
1018837243,Power & Hand Tools,Kitchenware,Kitchen Tools,Petals,Petals Vibrance Grater
1014992904,Hardware,Wardrobe Sliding Fittings,Wardrobe Fitting,EBCO,EBCO HS50R-2 Inset Fitting Wardrobe Fitting
1016081071,Plumbing,Accessories,Washing Machine Inlet Pipe,Watertec,Washing Machine Inlet Pipe - 1.5 Mtr - Watertec
1017886075,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme Aqua Gold 1 in. (25 mm) UPVC Ball Valve_BR Ball
1000419251,Plumbing,Fittings,Agriculture Fitting,Supreme,Supreme 4 in. (110 mm) 4 Kg/cm sq End Cap Agriculture Fitting
1017642956,Lighting & Fans,Ceiling Lights,LED Panel Light,Panasonic,Panasonic 6W 6500K Square Concealed LED Panel Light
1014821392,Electricals,Switches and Sockets,Electrical Socket,Legrand,Legrand Myrius Nextgen 679230 White 16A 2 Module Socket
1014894173,Bath,Toilets,One Piece Toilet,Parryware,Parryware C890246 Aquiline S-220 Floor Mounted One Pc Toilet - Rimless
1000660818,Plumbing,"Tapes, Adhesives and Cleaners",Solvent cement,Supreme,Supreme Maruthi 250 ml Solvent cement
1017972315,Hardware,Door Hardware,Door Accessory,Apace,Apace APK26RSGDAPKHU Rose Gold Key Hanger
1018277757,Paints,Exterior Paints,Exterior Emulsion - Base,BIRLA opus,BIRLA opus TL 2 One True Look Mid Tone 3.9 L Exterior Emulsion - Base
1017895963,Bath,Bath Faucets,Diverter,Parryware,Parryware Pluto G382KA1 High Flow Diverter
1018177991,Plumbing,"Tapes, Adhesives and Cleaners",Solvent cement,KANGAROO,KANGAROO gasket shellac 30 ml Solvent Cement
1017005164,Hardware,Door Hardware,Tower Bolt,Apace,Apace APMTB6SS SS Matte 6 in. Stainless Steel Tower Bolt
1000039256,Plywood & Laminates,Adhesives,Woodwork Adhesive,Fevicol,Fevicol SH 10 kg Woodwork Adhesive
1000161382,Power & Hand Tools,Power Tools,Power Pressure Washer,Bosch,Bosch Universal Aquatak 130 bar 1700 watts Power Pressure Washer
1018779533,Bath,Bath Accessories,Robe Hook,Futura,Futura Rack Bolt NW-066 for Commode
1015024285,Bath,Bath Mirrors,Bath Mirror,Watertec,Watertec BA-501006 14 x 10 in. Oval Mini Bath Mirror
1000711244,Paints,Undercoats,Wood Primer,Asian Paints,Asian Paints TruCare Wood 500 ml Wood Primer
1014993951,Lighting & Fans,Ceiling Lights,LED Spotlight,Panasonic,Panasonic 3W 6500K Round Deep Junction Circular LED Spotlight
1017920613,Hardware,Cabinet Hardware,Cabinet Handle,Nimmi,Nimmi 3316800BKNICHA Black 32 in. Cabinet Handle
1017641833,Electricals,Wires & Cables,Low Tension Wire,Polycab,Polycab Green Wire 1.5 sq mm Black 180 m HR FR-LSH LF PVC Insulated Wire
1017781989,Power & Hand Tools,Household Cleaning,Cleaning Tools,Gala,Gala Dustgo Brush with Dustpan Set
1017874905,Plumbing,Tanks,Overhead Tank,Ideal,Ideal Super-m 2 Layer Black 5000 L Overhead Tank
1017799466,Lighting & Fans,Ceiling Lights,LED COB Light,Luker,Luker luker 3 W Green LED COB Light
1000217723,Power & Hand Tools,Hand Tools,Screwdriver,Taparia,Taparia 828 8x250mm Flat Screw Driver
1017915197,Plumbing,Accessories,Fastening & Clamp,Unbranded,1 1/4 in. GI U Clamp
1018175187,Electricals,Switches and Sockets,Door Bell,Anchor,Anchor Gayatri Mantra Door Bell
1000419162,Plumbing,Fittings,Agriculture Fitting,Supreme,Supreme 4 in. (110 mm) 4 Kg/cm sq Coupler Agriculture Fitting
1017041469,Electricals,Switches and Sockets,Blank Plate Cover,Unbranded,3 Module White Blank Plate Cover
1017796563,Power & Hand Tools,Power Tools Accessories,Electrodes,Starline,Starline Welding Electrodes 3.15mm
1017917666,Electricals,Switches and Sockets,Switch Board Plate,GM,GM G-Nine X Stela 1 Module Glossy Glossy White Switch Board Plate
1017003727,Hardware,Other Hardware,Gate hook,Crane,Crane CNGH5SS SS Matte 5 in. Aluminium Gate Hook
1006153638,Bath,Bath Accessories,Towel Rail,Goeka,Goeka Cruze CZ-03 600 mm x 50 mm Brass Towel Rail
1017790711,Lighting & Fans,Outdoor Lighting,Gate Light,Luker,Luker WW JING 10 Round Black with milk Diffuser B22 Holder Without Lamp (LGL10) Gate light
1017927722,Plumbing,Tanks,Tank Accessory,Moodi,Moodi SCM 465 x 465 mm 2 tons Dark Grey man hole cover with frame
1017725138,Lighting & Fans,Ceiling Lights,LED Panel Light,Philips,Philips 5W 6000K Round Astra Sleek Concealed LED Panel Light
1017917822,Electricals,Switches and Sockets,Switch Board Plate,GM,GM G-Nine X Stela 18 Module Glossy Glossy White Switch Board Plate
1017738098,Kitchen,Kitchen Faucets,Sink Tap,Parryware,Parryware Praseo T1321A1/G5821A1 Wall Mounted Chrome Sink Tap
1018248071,Hardware,Ropes,Rope,EBC,EBC8 6 Ft Round elastic bungee cord (PO 2)
1000164839,Power & Hand Tools,Power Tools Accessories,Drill Bit,Bosch,Bosch 2608680264 SDS Plus 6x150x210mm Hammer Drill Bit
1000417758,Plumbing,Fittings,Agriculture Fitting,Supreme,Supreme 4 x 2 1/2 in. (110mm x 75 mm) Reducer Coupler Agricultural fitting
1000552632,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme 1 x ¾ in. (25 x 20 mm) CPVC Reducer Bushing
1018787775,Bath,Bath Accessories,Waste Coupling,Belza,"BELZA WC 3"" FULL THREAD"
1018736285,Lighting & Fans,Fan,Ceiling Fan,Crompton,Crompton 1200mm Toro (Magic Brown) Ceiling Fan
1017885574,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme Aqua Gold 1 1/4 in. (32 mm) UPVC Union
1000564212,Kitchen,Kitchen Sinks,Single Bowl Sink,Futura,Futura Dura 24 x 18 in. SS 304 Single Bowl Sink
1017737753,Bath,Basin Faucets,Deck Mixer,Parryware,Parryware Claret Single Lever Deck Mixer
1017701423,Hardware,Fasteners,Screw,Nakoda,Nakoda 32x8 Antique POP Screws
1018704626,Lighting & Fans,Light Bulbs,LED Batten,Panasonic,Panasonic 20W 6500K 2ft LED Batten
1018712946,Paints,Paint Tools,Other Tools,Unbranded,Waterproofing Sanding/Black Grit Paper 100 no
1018706452,Lighting & Fans,Ceiling Lights,LED Spotlight,Philips,Philips 5W 6500k FullGlow Striker Surface LED Spot Light
1000697262,Paints,Interior Paints,Interior Emulsion - Color,Asian Paints,Asian Paints Premium 4 L White Interior Emulsion - Color
1014821302,Electricals,Switches and Sockets,Electrical Socket,Legrand,Legrand Myrius Nextgen 679235 White 6A 2 Module Socket
1017753858,Power & Hand Tools,Power Tools,Jig Saw,Black & Decker,Black & Decker BES603-IN 400 W Jig Saw
1000638228,Plumbing,Accessories,Nipple,Futura,Futura NW-054 3 in. Extension Nipple
1017949224,Hardware,Door Hardware,Door Handle,Nimmi,Nimmi 1025WH6ANNI Antique 6 in. Brass Door Handle
1017771867,Plumbing,Accessories,Connection pipe,Futura,Futura NW - 045A PTMT 18 in. Connection pipe
1017885696,Plumbing,Fittings,Water Pipe Fitting,Supreme,Supreme Aqua Gold 1 x 3/4 in. (25 x 20 mm) UPVC Reducer
1017737597,Bath,Bath Faucets,Diverter,Parryware,Parryware T2385A1 Quattro High Flow Diverter - Exposed Part
1018787486,Bath,Bath Faucets,Wall Mixer,Belza,BELZA NOVA 2 in 1 WALL MIXER
1018787286,Bath,Bath Faucets,Bib Tap,Belza,BELZA WM NOZZLE BIB TAP
1018028123,Appliances,Hobs & Chimney,Hob,Prestige,prestige Svachh Efficia 3 Burner Auto Ignition Hob
1000420849,Paints,Applicators,Roller,Tia,Tia 9 in. Neutron Exterior Wall Roller
1018280348,Paints,Interior Paints,Interior Emulsion - Base,BIRLA opus,BIRLA opus EW 1 Calista Ever Wash Pastel 20 L Interior Emulsion - Base
1017675048,Appliances,Hobs & Chimney,Gas Stove,Prestige,Prestige Magic Plus 2 Burner Manual Gas Stove
1017703247,Hardware,Door Hardware,Lever Handle,Godrej,Godrej 4493 SS Matte Mortise on Plate Set (CY Type)
1017644482,Lighting & Fans,Light Bulbs,LED Bulb,Philips,Philips 5W B22 6500K LED Bulb
1017641911,Electricals,Wires & Cables,Low Tension Wire,Polycab,Polycab Green Wire 4 sq mm Blue 180 m HR FR-LSH LF PVC Insulated Wire
1000564278,Kitchen,Kitchen Sinks,Single Bowl Sink,Futura,Futura Noway 18 x 16 in. SS 202 Single Bowl Sink
1018263486,Paints,Metal Paints,Enamel-Color,BIRLA opus,BIRLA opus SGE 43 Calista Sparkle Gloss 1 L Off White Enamel-Color
1018269104,Paints,Colorants,Machine Colorant,BIRLA opus,BIRLA opus CL VLT Violet 1 L Machine Colorant
1017816297,Hardware,Door Hardware,Door Accessory,Apace,Apace APK188PANAPKHU Antique 8 Pin. Hanger
1018175019,Plumbing,Accessories,Fastening & Clamp,Unbranded,2 in. SS Concrete Nails 1 Kg
1016916908,Hardware,Cabinet Hardware,Cabinet Handle,Apace,Apace H5496SSAPCHA SS Matte 4 in. Cabinet Handle
1017919581,Hardware,Cabinet Hardware,Cabinet Handle,Apace,Apace H219160BKMTAPCHA Black 6 in. Cabinet Handle
1017751991,Power & Hand Tools,Household Cleaning,Cleaning Tools,Gala,Gala Quick Spin Mop General Purpose
1018841824,Lighting & Fans,Fan,Ceiling Fan,Atomberg,Atomberg 1200mm Renesa Halo Smart (Blaze Brown) Ceiling Fan
1017800367,Plywood & Laminates,Adhesives,All Purpose Glue,Pidilite,M-SEAL EZYSEAL [40 GM]
1018282317,Paints,Waterproofing,Wall Waterproofing,BIRLA opus,BIRLA opus WF10 AllDry WallnRoof 10 White 4 L Wall Waterproofing
1017642991,Lighting & Fans,Ceiling Lights,LED Panel Light,Panasonic,Panasonic 20W 6500K Square Concealed LED Panel Light
1014255233,Electricals,Water Heaters & Geysers,Storage Geyser,Racold,Racold CDR DLX 5 Star 15 L Vertical 2000 W Storage Geyser
1017790744,Lighting & Fans,Outdoor Lighting,Gate Light,Luker,Luker WW Black with milk Diffuser B22 Holder Without Lamp (Hester H1) Gate light
1018882269,Electricals,Distribution Boards,Distribution Board,Present,Present Eight Pole 6-8 Ways Distribution Board
1000688628,Bath,Tiles Tools & Accessories,Tile Grout,Roff,Roff Rainbow Tile Mate 1 kg Jet Black Tile Cementitious Grout
1018770433,Electricals,Switches and Sockets,Modular Surface Box,GM,GM JS12108 12 Module PVC Modular Surface Box
1017887054,Plumbing,Fittings,Agriculture Fitting,Supreme,Supreme 1 in. (32 mm) 10 Kg/cm sq Elbow Agriculture Fitting
1000626226,Electricals,"Conduit, Boxes & Fitting",Concealed box,Anchor,Anchor 6 Module GI Concealed Box
1017096008,Hardware,Cabinet Hardware,Cabinet Knob,Ferguson,Ferguson 1701 Antique Cabinet Knob
1000549241,Electricals,Batteries & Torch,Battery,Duracell,Duracell AA Alkaline Battery Pack Of 4
1017755149,Power & Hand Tools,Power Tools,Power Pressure Washer,Woscher,Woscher 280 Waterpro 2200 W Adjustable Pressure Washer
1000620553,Paints,Waterproofing,Roof Waterproofing,Dr. Fixit,Dr. Fixit Super Latex White 1 kg Roof Waterproofing
1017908145,Paints,Applicators,Brush,Unbranded,Unbranded BAWA Touch Wood 3 in. Wooden Brush
1006156276,Bath,Bath Accessories,Wall Bracket,Goeka,Goeka HK-06 ABS Round Wall Bracket
1018750055,Electricals,"Conduit, Boxes & Fitting",Conduit Fitting,Unbranded,Unbranded PVC 25 mm PVC Elbow
1018263664,Paints,Metal Paints,Enamel-Color,BIRLA opus,BIRLA opus SGE 46 Calista Sparkle Gloss 1 L Blue Bell White Enamel-Color
1018201149,Paints,Metal Paints,Enamel-Color,Unbranded,Unbranded Royal Gold Water Based 100 ml Gold Enamel-Color
1000696783,Paints,Exterior Paints,Exterior Emulsion - Color,Asian Paints,Asian Paints Ace 4 L White Exterior Emulsion - Color
1017642223,Electricals,Wires & Cables,Low Tension Wire,Orbit,Orbit FRLS-H 4 sq mm Red 180 m FR PVC Insulated Wire
1000431917,Lighting & Fans,Light Bulbs,LED Batten,Panasonic,Panasonic 40W 6500K Aluminium LED Batten
1017874284,Plumbing,Tanks,Overhead Tank,Ideal,Ideal 3 Layer Yellow 2000 L Overhead Tank
1000422131,Paints,Applicators,Roller,Tia,Tia 6 in. Mercury Refill
1017730622,Lighting & Fans,Decorative Lights,Pendant Light,Luker,Luker GINO P1 (LHL221E CU) E27 Holder Without Lamp Pendant Light
1017642167,Electricals,Wires & Cables,Low Tension Wire,Orbit,Orbit FRLS-H 2.5 sq mm Red 180 m FR PVC Insulated Wire
1017725551,Lighting & Fans,Ceiling Lights,LED Downlighter,Philips,Philips 22W 4000K Square Astra Sleek Concealed LED Panel Light
1017770588,Bath,Toilets,Flush Valve,Parryware,Parryware T3308A1 Brass 83 mm x 74 mm x 37 mm Single Flush Valve
1000218202,Power & Hand Tools,Hand Tools,Measuring & Layout Tool,Taparia,Taparia SLM 1012 12 in. Spirit Level
1018787464,Kitchen,Kitchen Faucets,Sink Tap,Belza,BELZA FLUX SINK TAP
1017739744,Bath,Toilets,One Piece Toilet,Parryware,Parryware C897E46 Crown S-220 mm Floor Mounted One Pc Toilet
